UCL_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL314009,970,960,1927,436,470,904,78,60,136,14,9,27,654,671,1319,8,10,11,14,20,41,0,4,3,11,9,20,5,4,7,0,0,0,779,796,1574,62,80,141,26,25,52,1305,1368,2669,383,374,759,2654,2703,5355
UCL314010,1263,1327,2582,330,322,653,45,55,99,18,19,35,475,590,1062,0,6,7,6,13,17,4,5,11,0,0,0,0,0,3,0,0,0,551,685,1235,429,463,888,7,22,32,1317,1488,2802,257,306,566,2835,3124,5955
UCL314011,1256,1313,2570,460,471,931,144,144,288,21,10,33,263,300,560,3,7,9,0,8,10,0,0,0,10,3,13,0,0,0,0,0,0,441,471,920,40,56,97,9,11,22,953,1015,1970,293,275,572,2500,2605,5109
UCL314012,1480,1405,2879,274,279,552,33,36,77,16,20,36,612,680,1287,7,11,12,14,14,30,9,4,14,25,27,57,0,0,0,0,0,0,720,793,1508,21,42,69,14,8,22,1026,1126,2149,229,252,481,2732,2782,5517
UCL314013,2155,2194,4353,421,439,863,94,107,202,26,27,48,1317,1360,2680,12,20,27,15,14,34,14,9,25,14,16,32,11,13,24,0,0,0,1502,1565,3065,59,59,118,15,14,21,1997,2068,4068,226,196,420,4384,4457,8841
UCL314014,1709,1738,3445,451,528,977,27,18,47,32,32,61,526,523,1049,5,9,22,22,12,30,3,5,8,32,28,57,0,0,0,0,0,0,637,630,1263,130,143,281,16,11,30,1236,1312,2549,421,397,821,3368,3453,6821
UCL314015,1348,1275,2624,194,215,406,39,52,92,31,32,62,706,757,1467,10,8,14,4,3,6,7,4,12,15,7,22,0,0,3,0,0,0,811,863,1672,40,40,74,26,21,46,1067,1132,2196,135,127,264,2549,2537,5084
UCL314016,1796,1880,3673,522,593,1114,17,25,37,18,19,38,502,541,1049,9,5,18,13,20,31,7,3,7,22,19,40,3,0,3,0,0,0,594,632,1225,158,157,313,22,30,54,1291,1408,2702,435,455,887,3525,3744,7264
UCL314017,1151,870,2017,791,733,1523,95,90,188,27,24,55,1106,1142,2244,11,17,35,35,35,64,4,13,19,29,23,50,4,4,7,0,0,0,1312,1346,2657,103,155,261,24,33,54,2228,2268,4497,488,361,848,3862,3498,7368
UCL314018,1153,1201,2358,116,122,236,50,39,84,18,18,29,1022,1004,2029,7,7,11,17,13,31,3,3,4,0,3,3,7,4,16,0,0,0,1119,1085,2213,73,86,158,25,28,47,1336,1315,2650,74,73,147,2562,2593,5156
UCL314019,1328,1302,2627,494,512,1002,51,30,79,22,21,42,649,783,1435,11,8,14,13,9,27,3,3,7,11,11,19,0,0,0,0,0,0,757,864,1622,95,112,200,19,12,25,1358,1498,2853,396,376,773,3081,3174,6260
UCL314020,2012,2064,4074,325,380,703,123,132,255,48,45,90,1223,1321,2541,12,14,24,13,19,34,12,6,16,14,12,20,7,8,16,0,0,0,1449,1550,2997,57,77,137,26,29,53,1863,2033,3891,332,320,653,4201,4419,8621
UCL314021,1776,1957,3736,375,436,804,91,109,204,29,31,59,615,661,1281,3,7,6,19,18,34,7,5,16,3,7,13,0,0,3,0,0,0,774,843,1621,104,105,209,23,17,45,1273,1405,2680,314,341,655,3370,3706,7073
UCL314022,2142,2021,4166,595,594,1192,137,144,284,90,103,188,851,889,1743,40,35,76,55,55,109,39,33,75,44,41,87,4,3,3,0,0,0,1264,1304,2565,142,166,315,32,41,73,2037,2108,4142,264,278,540,4438,4405,8842
UCL315001,631,608,1242,21,28,44,7,6,12,3,8,10,254,268,519,6,7,13,7,5,11,0,0,0,11,10,23,3,0,4,0,0,0,288,308,595,9,12,21,0,3,4,316,344,657,68,51,121,1024,1005,2026
UCL315002,354,319,667,44,50,92,5,4,7,3,10,10,92,124,218,0,0,0,6,8,12,3,0,0,3,0,5,0,0,0,0,0,0,111,148,258,4,3,9,0,0,0,163,200,365,58,53,107,574,564,1140
UCL315003,475,525,1007,4,3,7,5,4,8,0,0,3,50,31,78,0,0,0,0,0,3,0,0,0,8,0,9,0,0,0,0,0,0,65,38,99,0,5,3,4,0,5,73,44,118,20,15,32,566,588,1156
UCL315004,326,373,696,22,35,57,0,0,0,0,6,6,95,86,184,3,0,3,4,0,6,0,0,0,3,6,11,0,0,0,0,0,0,102,102,204,3,6,14,4,8,14,141,151,293,26,15,38,487,538,1023
UCL315005,774,806,1582,125,144,269,29,36,66,21,22,40,454,499,957,3,0,7,5,4,9,5,5,6,3,5,10,4,0,3,0,0,0,533,573,1103,35,24,58,22,13,38,713,756,1464,117,110,228,1604,1671,3276
UCL315006,829,644,1480,377,346,727,38,40,75,10,13,22,543,515,1057,7,5,9,12,19,28,3,3,10,4,7,15,0,3,7,0,0,0,617,600,1221,65,74,134,9,3,17,1075,1019,2097,348,216,561,2252,1878,4134
UCL315007,649,668,1315,213,273,485,17,16,28,12,8,22,196,238,439,3,10,14,3,3,3,3,3,4,0,6,7,0,0,0,0,0,0,230,283,512,29,34,65,6,6,15,480,594,1068,83,94,178,1204,1359,2569
UCL315008,720,665,1383,156,150,307,29,24,47,4,3,16,251,281,532,5,6,10,6,12,12,3,0,3,7,8,12,0,0,0,0,0,0,304,332,634,22,12,40,7,5,13,496,499,998,79,75,153,1290,1238,2527
UCL315009,336,331,665,32,38,72,20,13,33,8,9,13,155,161,320,3,3,6,4,7,5,0,0,0,3,0,9,0,0,0,0,0,0,195,189,391,3,3,8,8,0,10,244,234,478,47,41,96,625,611,1232
UCL315010,654,648,1300,177,166,341,21,21,41,12,12,27,412,461,872,0,0,0,14,20,35,3,3,4,7,15,22,0,0,0,0,0,0,476,532,1010,23,18,47,15,17,31,689,734,1421,169,160,334,1509,1546,3054
UCL315011,249,241,492,39,43,85,8,20,30,3,3,3,138,157,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,184,327,4,12,11,0,0,0,189,234,424,60,53,109,497,522,1021
UCL315012,321,266,593,62,76,138,16,8,24,15,7,26,104,100,206,0,0,3,3,3,11,0,0,0,3,3,6,0,0,0,0,0,0,145,131,278,24,37,60,3,3,7,231,244,484,73,68,139,628,582,1212
UCL315013,623,610,1231,38,62,102,14,15,26,3,4,10,180,188,367,0,0,0,4,0,4,0,0,3,8,3,9,0,0,0,0,0,0,207,215,425,4,3,5,3,0,4,253,279,531,64,56,111,940,935,1877
UCL315014,670,658,1325,63,75,142,19,21,36,14,16,27,311,295,606,0,0,0,8,4,12,0,0,3,0,0,0,3,4,5,0,0,0,358,332,692,8,12,25,10,7,12,432,433,864,75,63,142,1180,1150,2328
UCL315015,727,743,1475,206,226,429,15,29,40,4,5,12,194,235,430,3,3,6,0,6,8,0,0,0,15,9,17,0,0,0,0,0,0,231,289,521,54,52,111,14,8,24,504,574,1077,129,151,281,1363,1470,2828
UCL315016,439,475,917,30,22,52,0,3,3,0,0,0,42,40,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,42,85,0,0,0,8,9,16,77,71,151,17,19,29,531,563,1090
UCL315017,333,310,645,90,114,200,6,11,23,3,5,14,83,108,190,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,101,128,234,5,10,15,4,0,4,206,245,451,68,75,145,611,630,1240
UCL315018,416,393,809,147,168,318,15,22,35,3,4,5,192,197,391,4,0,3,3,3,3,3,0,8,0,3,3,0,3,3,0,0,0,218,235,454,14,25,35,0,0,3,385,427,812,104,100,208,908,922,1825
UCL315019,304,316,627,60,66,126,19,15,36,0,0,0,119,133,250,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,149,154,299,8,9,14,0,0,0,218,230,442,56,49,104,573,597,1177
UCL315020,420,408,827,133,112,244,35,23,57,7,6,15,216,204,422,4,3,7,10,6,20,6,3,14,14,10,16,3,3,3,0,0,0,297,258,555,26,33,56,6,4,9,453,408,863,206,164,373,1073,987,2063
UCL315021,298,274,573,73,68,143,6,5,13,0,0,0,71,79,146,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,74,89,164,7,10,17,3,0,3,159,167,325,94,72,163,552,507,1053
UCL315022,341,301,643,113,163,276,13,16,32,8,8,17,140,137,279,4,6,13,16,10,28,3,3,6,9,19,26,4,0,4,0,0,0,204,196,403,4,17,22,5,3,11,329,379,706,153,132,289,821,810,1634
UCL315023,663,646,1315,114,109,225,46,38,85,17,20,36,298,285,582,0,5,6,9,6,10,3,0,8,3,10,11,0,0,0,0,0,0,376,367,743,14,16,28,4,12,18,512,500,1017,111,94,205,1288,1246,2532
UCL315024,646,708,1360,182,238,422,39,41,74,18,26,37,287,331,614,7,6,8,9,15,26,0,0,0,3,3,7,3,3,4,0,0,0,363,418,780,11,23,36,11,11,17,566,685,1252,88,95,181,1299,1494,2794
UCL315025,373,389,762,96,124,216,23,22,42,8,7,10,199,232,432,0,0,0,3,9,10,0,0,0,0,0,4,3,4,7,0,0,0,235,270,505,4,3,6,10,8,16,340,407,744,52,42,101,765,836,1607
UCL315026,213,195,402,43,49,83,3,6,14,3,6,10,159,150,305,0,0,4,3,0,4,0,0,0,4,0,6,0,0,0,0,0,3,176,171,350,8,13,17,0,0,3,223,230,458,37,38,75,474,460,933
UCL315027,473,506,981,76,77,157,7,15,20,5,3,12,243,247,491,3,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,264,271,534,11,16,29,0,0,0,355,363,721,45,46,91,872,915,1790
UCL315028,499,514,1011,25,21,44,0,3,7,0,0,0,45,45,91,3,7,12,0,0,0,0,0,0,17,11,27,0,0,0,0,0,0,72,65,135,4,3,10,3,3,4,101,86,192,12,14,23,612,611,1224
UCL315029,343,249,592,196,176,373,24,22,44,11,9,16,313,297,609,6,0,7,16,4,17,0,0,4,7,9,12,0,0,0,0,0,0,372,344,720,19,37,53,5,12,14,601,570,1164,319,138,454,1258,958,2218
UCL315030,894,915,1807,195,219,414,67,57,125,22,22,46,620,651,1274,10,11,16,8,3,15,0,4,4,3,4,7,0,0,0,0,0,0,728,759,1486,19,30,49,22,28,51,969,1031,1996,245,228,474,2112,2174,4284
UCL315031,523,531,1059,115,136,248,25,31,54,8,15,26,345,399,739,7,8,13,3,8,8,0,0,0,17,10,27,4,5,8,0,0,0,400,478,879,27,26,50,8,16,21,552,650,1200,117,115,237,1192,1301,2495
UCL315032,404,400,805,121,151,269,7,4,9,0,0,0,114,110,228,0,0,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,0,123,121,243,31,32,70,4,0,6,286,308,593,130,107,235,814,822,1633
UCL315033,855,877,1731,91,119,212,35,40,77,16,17,35,491,506,995,6,13,16,4,11,16,0,0,5,13,13,27,4,4,8,0,0,0,577,598,1178,24,28,56,8,5,19,703,755,1462,100,76,177,1662,1713,3371
UCL315034,325,316,640,85,92,179,10,10,15,9,7,15,154,155,308,3,5,6,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,176,174,350,3,4,7,0,8,9,264,278,543,32,30,66,621,623,1245
UCL315035,484,495,978,39,36,75,16,16,32,0,0,4,318,326,639,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,337,347,687,11,6,20,4,3,8,388,398,782,48,36,86,922,925,1844
UCL315036,416,421,838,13,12,27,3,4,9,3,0,6,41,42,87,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,55,47,101,3,8,11,17,19,40,86,95,178,14,17,30,514,527,1046
UCL315037,152,95,251,52,43,93,84,61,151,46,57,106,95,82,180,22,13,33,9,12,23,3,6,7,0,3,3,3,6,12,0,0,0,265,242,502,115,151,268,4,6,12,441,440,876,380,300,684,974,833,1805
UCL315038,376,331,705,43,50,92,11,5,10,8,3,19,151,146,297,0,0,0,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,175,163,337,3,7,11,0,0,0,215,217,435,69,60,132,657,617,1274
UCL315039,899,867,1765,120,124,244,9,5,23,9,7,10,171,196,359,0,3,3,9,3,11,0,0,3,6,3,11,0,0,0,0,0,0,211,220,429,17,16,29,7,6,17,356,362,719,156,165,317,1411,1393,2808
UCL315040,264,286,552,49,59,105,12,13,26,10,11,16,74,72,152,0,0,0,3,3,8,4,3,10,3,0,6,0,0,0,0,0,0,107,106,209,0,0,3,0,0,0,158,160,323,64,69,133,487,518,1009
UCL315041,1269,1321,2593,210,230,444,22,13,34,8,6,13,291,290,581,10,6,12,0,0,3,0,0,0,0,5,10,0,0,0,0,0,0,336,317,652,17,26,45,4,7,12,567,588,1147,193,213,407,2031,2118,4145
UCL315042,462,412,875,45,51,94,43,39,79,5,3,11,247,218,465,0,0,5,4,5,8,3,5,9,3,3,9,0,0,0,0,0,0,309,277,583,16,10,26,11,16,22,373,349,724,58,54,103,885,814,1699
UCL315043,1055,995,2050,165,171,342,57,36,88,14,16,31,501,511,1012,9,9,13,6,11,16,0,0,0,12,7,21,5,3,12,0,0,0,596,598,1191,45,58,100,16,9,26,823,836,1659,139,104,242,2020,1933,3954
UCL315044,1198,1059,2264,198,199,395,41,46,89,16,24,41,610,638,1249,4,3,9,3,9,8,3,7,11,7,9,19,0,0,0,0,0,0,695,736,1431,10,19,29,17,13,26,919,963,1884,155,154,303,2269,2177,4446
UCL315045,407,413,819,154,154,306,12,8,19,0,3,3,130,168,300,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,187,331,82,72,154,9,4,13,387,414,801,107,58,170,906,884,1788
UCL315046,447,447,902,29,45,76,8,9,20,3,8,9,190,187,376,4,0,3,0,3,9,0,3,3,3,5,4,0,3,3,0,0,0,213,213,430,3,3,6,10,10,13,249,267,519,49,33,83,749,758,1506
UCL315047,358,375,735,67,73,136,38,43,81,8,8,13,206,196,405,0,0,3,3,4,3,3,4,9,0,7,6,3,3,6,0,0,0,264,265,524,13,12,28,15,12,26,362,359,722,67,71,138,788,803,1600
UCL315048,531,541,1077,88,94,188,24,19,40,21,21,38,189,190,380,3,7,7,21,17,38,4,8,10,23,18,42,0,6,6,0,0,0,288,275,567,24,31,59,9,12,22,414,415,829,124,123,247,1065,1083,2150
UCL315049,632,694,1333,249,283,531,29,31,57,8,10,22,322,384,707,3,3,4,0,0,5,3,3,3,3,0,6,0,0,0,0,0,0,375,441,812,33,25,60,21,24,39,679,771,1450,187,273,461,1498,1745,3245
UCL315050,985,995,1980,94,106,200,38,29,61,16,14,34,429,476,904,5,3,9,3,8,8,3,5,6,5,3,12,3,0,9,0,0,0,506,542,1051,21,32,51,11,12,26,636,696,1332,138,126,265,1764,1812,3576
UCL315051,593,560,1158,41,41,84,15,20,36,9,7,17,398,428,828,3,5,5,5,8,11,0,8,9,0,0,0,0,0,0,0,0,0,433,470,898,10,7,17,9,8,17,498,521,1019,99,102,200,1195,1185,2377
UCL315052,601,624,1226,192,206,399,19,19,36,0,4,12,223,305,537,7,4,10,8,7,12,0,0,4,9,11,21,0,0,0,0,0,0,268,358,626,21,27,50,13,9,18,496,603,1092,123,120,248,1221,1344,2563
UCL315053,742,721,1462,200,218,420,54,51,100,15,16,30,499,553,1054,11,8,12,3,3,7,0,0,3,5,11,21,0,0,0,0,0,0,588,652,1240,22,26,41,35,25,53,838,917,1754,191,204,397,1774,1841,3615
UCL315054,617,596,1214,134,128,266,49,45,95,12,13,22,312,330,642,15,8,25,6,3,17,4,9,10,4,4,14,3,3,6,0,0,0,404,419,823,13,22,38,17,10,29,578,586,1156,105,104,213,1299,1284,2589
UCL315055,438,453,894,73,81,154,0,6,5,13,13,19,134,160,293,3,0,3,3,3,7,5,3,9,3,4,3,0,0,0,0,0,0,160,180,340,0,3,5,22,38,61,255,307,563,64,76,135,758,837,1593
UCL315056,560,648,1212,188,216,401,37,41,84,15,24,39,332,409,740,0,4,6,7,10,11,3,5,7,5,10,12,0,0,4,0,0,0,401,497,904,25,23,46,6,15,22,626,757,1377,71,70,150,1261,1474,2736
UCL315057,555,525,1081,80,97,171,8,4,8,4,14,24,269,297,561,0,0,3,4,15,19,4,0,4,0,0,0,0,0,0,0,0,0,291,332,621,5,14,18,7,4,12,379,444,828,113,75,188,1053,1041,2099
UCL315058,248,261,509,36,49,84,19,20,32,10,17,30,215,228,445,3,3,4,8,8,15,5,5,13,3,0,8,0,0,0,0,0,0,268,283,550,26,33,60,17,17,28,341,377,718,26,23,51,615,662,1277
UCL315059,509,504,1018,39,44,89,28,33,55,0,3,10,364,381,742,0,0,0,4,0,7,0,0,3,5,3,8,6,5,11,0,0,0,405,427,827,6,5,15,9,6,12,459,484,942,53,50,104,1022,1042,2067
UCL315060,308,234,539,96,83,174,22,21,42,3,4,6,265,264,530,8,3,8,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,302,291,593,26,31,53,4,3,7,427,412,840,186,60,243,923,702,1617
UCL315061,198,214,413,91,99,194,13,6,21,0,0,0,109,131,241,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,134,143,271,10,23,31,3,3,3,229,265,495,77,70,146,505,549,1058
UCL315062,325,339,661,83,105,186,14,10,19,0,5,5,90,97,194,0,0,3,0,0,0,0,0,0,5,3,5,0,0,3,0,0,0,114,114,229,42,27,70,4,3,10,243,251,496,56,58,118,627,646,1270
UCL315063,238,268,508,71,92,167,0,3,6,6,3,6,68,64,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,68,147,9,6,12,4,3,6,165,170,334,65,68,128,468,505,972
UCL315064,794,795,1591,72,79,152,31,31,64,14,21,38,347,393,737,3,3,9,4,5,10,0,0,0,0,7,10,4,3,7,0,0,0,400,465,864,35,34,67,11,7,13,516,587,1104,83,80,164,1397,1458,2857
UCL315065,424,397,823,81,74,157,45,38,86,15,21,32,241,295,534,0,3,4,4,9,18,0,0,0,3,3,11,0,0,0,0,0,0,316,366,683,24,45,68,15,13,22,435,502,942,116,131,249,978,1030,2012
UCL315066,383,417,804,106,114,226,15,17,30,11,7,16,107,118,227,5,8,15,14,8,22,5,5,9,3,3,4,0,3,0,0,0,0,161,173,335,12,10,28,7,4,9,289,303,591,110,143,254,784,861,1642
UCL315067,653,631,1282,122,127,251,14,7,18,10,8,20,221,215,441,3,0,0,0,3,3,0,0,3,8,7,16,0,0,0,0,0,0,257,246,505,6,5,14,7,12,27,396,402,796,129,100,227,1174,1126,2301
UCL315068,372,306,674,125,120,249,3,4,7,3,3,3,142,125,264,0,0,3,3,3,6,0,0,0,0,4,3,0,0,0,0,0,0,152,141,293,11,8,15,3,0,3,292,264,560,115,63,174,778,631,1407
UCL315069,135,131,274,54,61,116,19,22,42,4,10,14,170,165,334,3,3,6,3,6,12,3,4,5,0,0,3,0,0,0,0,0,0,207,207,416,6,5,13,3,0,6,274,278,550,82,58,139,490,468,959
UCL315070,237,238,479,90,97,185,9,6,7,3,0,3,77,82,155,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,91,85,179,76,52,125,0,6,7,253,243,498,66,59,121,561,537,1098
UCL315071,427,465,888,152,170,320,9,7,14,5,3,8,181,192,373,0,4,4,0,0,0,3,0,7,5,5,8,0,0,0,0,0,0,200,212,419,6,16,22,10,11,23,373,407,782,117,130,245,916,999,1916
UCL315072,768,768,1543,203,226,430,30,32,56,4,12,19,298,348,648,4,3,9,3,3,10,3,5,8,8,0,9,0,0,0,0,0,0,347,398,749,12,20,30,17,9,29,582,657,1238,272,167,437,1619,1589,3212
UCL315073,235,233,468,56,59,115,22,21,45,19,22,41,95,100,199,3,0,3,3,7,17,0,0,0,7,8,13,0,0,3,0,0,0,150,166,321,14,16,35,6,4,9,227,249,479,95,87,184,557,569,1134
UCL315074,1038,1005,2044,256,250,508,32,39,73,17,14,29,419,414,831,5,3,10,5,4,13,0,4,3,9,8,9,0,0,0,0,0,0,482,483,966,82,63,139,16,19,34,838,808,1645,166,142,313,2040,1959,4002
UCL315075,930,890,1819,8,8,15,3,9,5,0,0,0,93,103,199,0,0,0,3,0,3,0,0,0,3,4,5,0,0,0,0,0,0,99,120,222,3,6,9,11,15,27,127,148,266,15,13,35,1072,1053,2119
UCL315076,986,1045,2033,125,131,253,47,44,87,28,31,58,550,625,1176,3,4,10,12,13,24,7,4,12,4,7,11,7,3,9,0,0,0,653,734,1387,45,57,100,17,20,29,833,934,1769,92,85,176,1909,2068,3978
UCL315077,688,762,1447,209,249,461,12,19,30,4,11,19,214,233,456,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,239,274,509,18,10,29,8,3,8,474,537,1008,154,187,342,1314,1486,2802
UCL315078,409,441,851,94,95,192,9,18,25,21,19,45,172,170,344,3,0,4,14,8,18,0,0,3,3,0,3,0,0,0,0,0,0,223,223,440,10,10,21,6,9,10,332,338,669,67,58,122,812,834,1644
UCL315079,637,592,1225,254,270,525,96,108,203,158,143,304,246,229,477,44,49,95,31,47,77,12,12,24,21,13,34,3,5,7,0,0,0,616,601,1217,196,218,413,14,14,35,1078,1112,2194,339,369,706,2052,2065,4120
UCL315080,837,860,1693,234,250,482,23,21,41,12,14,21,241,246,494,6,7,12,9,6,19,0,3,3,3,8,7,0,0,0,0,0,0,289,302,588,24,31,57,7,10,17,556,594,1147,201,190,389,1593,1637,3235
UCL315081,282,245,526,82,74,149,12,8,23,3,10,13,109,109,217,0,0,3,3,0,7,0,5,8,3,0,4,3,3,3,0,0,0,140,136,272,18,28,43,3,0,4,241,237,473,96,64,163,614,548,1165
UCL315082,333,327,659,3,4,10,10,5,12,0,0,0,105,111,217,3,3,3,3,7,7,0,0,0,3,0,5,0,3,3,0,0,0,125,133,253,6,3,10,0,0,0,140,138,277,31,16,52,495,492,990
UCL315083,315,315,634,29,17,50,32,21,60,17,18,34,254,289,547,0,0,0,4,8,13,3,3,7,12,4,18,0,0,3,0,0,0,324,347,673,8,5,15,6,3,10,364,381,741,50,46,89,727,743,1470
UCL315084,443,514,961,156,177,339,13,19,38,7,9,17,275,309,580,0,3,4,5,4,10,3,4,9,7,9,13,0,0,0,0,0,0,310,361,671,6,11,18,5,10,15,482,563,1046,93,89,186,1022,1170,2191
UCL315085,639,602,1239,113,120,237,70,78,149,23,26,47,371,320,684,3,4,9,19,20,35,9,7,14,8,7,13,0,0,0,0,0,0,501,456,953,31,26,60,13,9,29,656,615,1277,117,103,226,1411,1328,2738
UCL315086,687,666,1350,29,32,59,19,24,41,12,14,29,201,240,442,4,3,7,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,237,279,514,20,19,43,4,3,5,287,338,628,50,46,99,1025,1046,2072
UCL315087,827,749,1569,271,312,586,15,24,39,5,19,23,235,268,508,0,3,3,9,8,10,0,0,3,6,0,6,3,3,6,0,0,0,269,327,595,17,19,32,6,8,14,562,665,1229,195,146,342,1584,1555,3140
UCL315088,606,584,1187,204,217,421,11,11,23,3,4,10,142,157,300,3,8,9,0,3,4,0,0,0,3,3,7,0,0,0,0,0,0,164,187,352,27,28,49,7,8,15,403,442,849,82,105,183,1094,1123,2218
UCL315089,1236,1354,2588,270,332,610,38,54,91,3,8,7,403,427,829,8,3,6,3,5,11,3,0,4,3,7,12,0,0,0,0,0,0,461,504,963,71,70,147,9,14,24,809,929,1738,193,199,390,2239,2484,4719
UCL315090,650,649,1295,87,120,211,17,17,33,11,9,24,270,293,562,0,3,3,3,7,12,0,0,3,5,7,13,5,4,9,0,0,0,320,341,663,13,14,31,42,37,82,465,517,982,191,197,391,1305,1367,2669
UCL315091,237,182,416,45,43,81,32,27,57,0,0,3,134,126,259,3,0,3,3,3,6,3,3,7,3,4,6,0,0,0,0,0,0,176,158,336,10,5,17,3,0,3,228,209,441,109,33,146,573,423,1003
UCL315092,556,519,1080,105,104,205,17,14,34,14,23,29,240,238,481,4,3,9,16,10,25,0,3,4,6,7,14,3,0,3,0,0,0,298,302,605,0,3,10,18,5,21,423,421,838,128,127,254,1111,1064,2175
UCL315093,260,257,522,63,68,126,10,13,27,3,3,8,95,112,205,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,114,129,239,0,0,0,3,0,5,177,195,375,42,32,77,477,495,970
UCL315094,361,394,760,66,80,146,37,41,83,31,25,57,294,346,640,4,7,7,7,10,21,6,10,25,16,14,29,5,4,3,0,0,0,401,462,862,25,23,42,19,12,34,513,576,1086,46,59,109,920,1029,1954
UCL315095,599,535,1129,158,162,320,14,5,24,10,15,22,97,87,185,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,123,111,235,90,88,179,7,0,7,383,360,743,110,106,219,1092,1007,2094
UCL315096,806,772,1579,143,137,276,13,24,34,4,14,18,334,382,714,3,3,6,4,4,8,4,3,7,3,5,3,0,0,0,0,0,0,374,422,797,7,8,15,5,3,8,526,573,1101,160,114,274,1489,1457,2948
UCL315097,393,381,772,24,21,47,0,4,4,0,0,0,112,107,216,0,0,0,0,3,3,0,0,0,6,0,3,0,0,0,0,0,0,117,112,230,0,3,5,0,0,0,147,143,285,53,41,92,592,567,1154
UCL315098,701,573,1271,276,250,523,43,46,88,16,25,40,483,447,930,11,3,18,39,41,78,13,10,22,29,25,50,0,0,3,0,0,0,639,591,1228,36,42,80,20,15,30,966,896,1863,218,173,393,1885,1643,3527
UCL315099,730,730,1461,127,124,253,17,19,36,5,3,3,505,570,1076,4,0,9,6,8,8,0,0,0,3,0,3,0,0,0,0,0,0,538,602,1143,15,23,41,9,4,11,688,760,1446,95,94,186,1512,1578,3095
