SED_CODE_2016,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
SED23702,12,0,5,0,20,0,0,0,20,3,0,23,14,0,0,12,24,0,0,0,24,0,0,24,1037,86,24,19,1171,9,0,9,1180,42,0,1229,7,0,0,0,7,3,0,3,16,0,0,17,23,4,0,0,28,0,0,0,25,0,0,30,30,6,0,0,37,3,0,3,40,3,0,44,1066,93,20,19,1205,15,0,15,1222,43,0,1266,202,16,5,7,234,3,0,3,237,39,0,278,3,0,0,0,3,0,0,0,3,0,4,7,1274,109,26,31,1443,18,0,18,1456,86,10,1552,166,19,3,0,186,0,0,0,186,7,0,195,239,20,0,0,261,3,0,3,264,3,0,270,7,0,3,0,12,0,0,0,12,0,0,14,0,0,0,0,3,0,0,0,3,0,0,3,414,37,10,3,463,3,0,3,469,14,0,484,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,9,0,0,0
SED23806,8,0,0,0,8,0,0,0,8,0,0,8,6,0,0,5,17,0,0,0,17,0,0,17,960,93,16,9,1082,28,8,34,1110,50,0,1160,9,0,0,0,9,0,0,0,9,0,0,9,26,5,0,0,29,4,0,8,38,0,0,40,39,5,0,0,42,4,0,8,46,0,0,45,995,95,13,9,1121,28,3,36,1155,47,0,1204,208,18,0,0,231,7,0,7,238,28,0,268,0,0,0,0,0,0,0,0,0,0,3,7,1208,115,18,17,1350,35,3,44,1394,79,3,1480,276,34,4,3,316,10,4,13,336,28,0,364,400,51,0,0,449,6,0,9,458,18,0,477,6,3,0,0,8,0,0,0,8,0,0,14,3,0,0,3,5,0,0,0,5,0,0,5,684,88,5,11,784,18,8,26,809,49,0,857,4,0,0,0,3,3,0,3,5,0,0,6,13,0,0,0,16,4,0,3
SED23901,15,0,3,0,16,0,0,0,16,0,0,16,5,0,0,7,12,0,0,0,12,0,0,12,865,97,14,16,989,24,0,23,1011,58,0,1068,10,4,0,0,13,0,0,0,13,0,0,13,16,3,0,0,19,3,0,3,26,0,0,25,25,8,0,0,31,3,0,3,38,0,0,42,890,105,15,16,1019,27,0,32,1049,63,0,1114,188,28,4,0,221,4,0,8,224,43,0,270,3,0,0,0,5,0,0,0,5,3,0,5,1076,131,16,21,1248,33,3,35,1278,103,0,1387,263,34,0,0,297,5,5,7,308,18,0,324,319,36,4,3,355,6,0,12,367,22,0,383,10,0,3,0,13,0,0,0,13,0,0,13,8,0,0,6,11,0,0,0,11,0,0,11,588,70,6,12,673,16,3,18,689,34,0,729,9,3,0,0,12,0,0,0,12,0,0,14,14,4,0,0,14,0,0,0
SED24006,17,0,0,0,15,0,0,0,15,0,0,15,4,0,0,5,9,0,0,0,9,0,0,10,1282,125,10,10,1428,31,4,35,1463,74,0,1531,9,0,0,0,9,6,0,6,15,6,0,19,23,0,0,0,23,4,0,4,29,0,0,29,34,0,0,0,34,9,0,10,39,6,0,47,1317,125,10,10,1459,34,8,40,1501,74,0,1576,271,45,6,7,324,17,4,19,344,57,0,401,3,0,0,0,7,0,0,0,7,0,0,7,1590,164,14,12,1790,51,6,58,1852,130,0,1982,420,32,3,0,459,15,4,18,475,33,0,508,454,70,4,0,532,14,0,13,544,19,0,562,5,3,9,0,16,0,0,0,20,0,0,20,12,0,0,5,18,0,0,0,18,3,0,25,892,114,9,6,1025,23,4,27,1054,54,0,1118,4,3,0,0,6,3,0,3,6,0,0,13,8,4,0,0,10,0,0,0
SED24105,7,3,0,0,7,0,0,0,7,3,0,11,9,0,0,16,21,3,0,3,24,4,0,30,838,143,9,22,1015,25,11,33,1048,65,0,1118,5,3,0,0,11,3,0,3,22,7,0,23,15,8,0,0,20,8,3,6,30,8,0,37,23,16,0,0,35,11,3,14,49,13,0,62,862,155,11,22,1053,34,13,50,1103,74,0,1176,259,49,0,17,323,24,7,25,352,142,3,498,3,0,0,5,8,0,0,0,8,0,10,17,1119,206,11,38,1381,62,21,80,1459,216,13,1688,333,30,3,0,371,5,7,8,381,22,0,406,200,62,0,0,258,5,8,10,276,35,0,310,3,0,0,0,8,0,0,0,8,0,0,7,3,0,0,10,14,0,0,0,18,0,0,18,541,93,3,10,651,15,12,28,678,59,0,738,6,4,0,0,13,10,0,10,19,3,0,24,10,5,0,0,11,3,3,4
SED24207,17,6,3,0,26,0,0,0,23,0,0,23,11,7,0,25,43,3,0,3,40,3,0,43,1007,163,18,43,1225,30,13,43,1269,81,3,1354,33,9,0,0,43,15,0,18,64,4,0,62,31,5,0,0,36,7,0,7,45,10,0,52,61,10,0,4,77,17,4,27,103,16,0,121,1068,175,17,46,1305,51,17,71,1374,92,3,1473,279,84,11,4,378,18,3,27,399,142,0,544,4,0,0,0,3,0,0,0,3,0,8,16,1351,256,28,55,1689,75,21,91,1786,237,11,2035,329,25,4,7,367,14,3,15,382,31,0,417,237,56,4,3,303,5,0,11,310,22,0,332,10,0,4,0,10,0,0,0,10,0,0,15,5,0,0,9,15,3,0,3,13,0,0,19,583,82,17,18,697,19,6,27,722,53,0,775,14,7,0,0,24,8,0,8,28,0,0,29,23,5,0,0,27,3,3,5
SED24308,17,3,0,0,17,0,0,0,21,6,0,25,0,0,0,8,10,0,0,0,10,0,0,10,682,63,8,12,775,20,0,20,793,62,0,853,12,0,0,0,18,3,0,3,20,4,0,20,18,0,0,0,21,6,0,7,23,3,0,32,27,4,0,0,37,12,0,11,46,7,0,52,713,64,12,12,808,25,0,28,835,63,0,901,180,26,4,5,219,8,3,11,228,83,0,310,3,0,0,0,3,0,0,0,3,0,0,4,894,96,17,19,1026,37,4,38,1070,143,3,1214,143,9,0,0,161,0,0,0,163,13,0,175,170,26,0,0,202,3,0,8,207,21,0,228,10,0,6,5,19,0,0,0,19,0,0,19,0,3,0,0,5,0,0,0,5,0,0,5,330,35,6,11,385,3,0,4,387,31,0,419,4,0,0,0,7,10,0,10,15,0,0,15,5,0,0,0,6,3,0,3
SED24408,12,0,3,0,11,0,0,0,11,3,0,18,7,0,0,4,16,0,0,0,16,0,0,14,818,101,25,12,956,10,0,12,963,46,0,1016,0,0,0,0,0,0,0,0,3,0,0,3,12,0,0,0,12,0,0,0,11,4,0,17,14,0,0,0,14,3,0,3,13,4,0,18,828,101,25,12,968,9,0,10,979,47,0,1035,108,21,4,9,137,4,0,4,139,39,0,179,3,0,0,0,4,0,0,0,4,0,5,5,942,120,32,19,1109,14,5,15,1122,90,4,1218,64,5,3,0,72,0,0,0,72,4,0,78,72,11,4,0,90,0,0,3,95,9,0,97,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,142,16,7,3,172,0,0,3,172,13,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED24504,14,0,3,0,20,0,0,0,20,0,0,16,9,0,0,5,12,0,0,0,16,0,0,16,915,119,23,18,1074,25,3,31,1104,46,3,1149,12,0,0,0,11,0,0,0,11,0,0,11,20,4,0,0,21,0,0,0,25,0,0,26,30,4,0,0,37,0,0,0,37,0,0,36,939,125,25,18,1110,29,3,29,1139,45,3,1186,142,25,6,4,177,8,0,8,183,32,0,211,0,0,0,0,3,0,0,0,6,0,3,5,1089,151,31,23,1288,32,3,34,1323,74,5,1407,149,10,6,0,167,3,0,5,172,4,0,181,192,29,0,4,231,3,0,3,233,16,0,245,3,3,3,0,8,0,0,0,8,3,0,10,3,0,0,3,11,0,0,0,11,0,0,11,350,51,11,9,414,10,3,10,427,25,0,446,3,0,0,0,3,0,0,0,3,0,0,4,9,0,0,0,5,0,0,0
SED24606,3,0,3,0,8,0,0,0,8,0,0,8,12,0,0,6,24,0,0,0,24,0,0,23,869,82,7,13,965,11,0,15,978,33,3,1016,9,0,0,0,8,0,0,0,6,0,0,6,19,0,0,0,19,0,0,0,19,3,0,22,24,0,0,0,26,0,0,0,25,3,0,28,892,82,7,13,989,16,0,14,1003,37,3,1044,251,26,3,6,283,9,0,9,287,21,0,307,3,0,0,0,0,0,0,0,0,0,0,3,1138,109,13,17,1277,23,0,25,1299,56,7,1358,259,33,0,0,296,7,3,3,299,23,0,320,300,37,0,8,345,11,0,11,352,11,3,370,4,0,4,0,7,0,0,0,13,0,0,10,7,0,0,3,16,0,0,0,16,0,0,11,578,69,9,14,662,16,3,13,680,37,3,716,6,0,0,0,6,0,0,0,9,0,0,9,7,0,0,0,7,0,0,0
SED24703,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,5,0,0,5,294,48,4,3,343,8,3,9,357,28,3,381,8,0,0,0,10,0,0,0,7,0,0,10,0,3,0,0,4,0,0,0,8,0,0,6,11,3,0,0,15,0,0,4,17,0,0,17,298,49,4,3,356,7,5,11,370,28,3,398,68,17,0,0,91,8,4,10,96,33,0,126,0,0,0,0,0,0,0,0,0,0,3,6,374,66,3,3,450,14,7,20,465,60,6,534,128,12,0,0,143,0,0,0,145,17,0,162,52,14,0,0,62,0,0,0,62,5,0,74,0,0,5,0,3,0,0,0,3,3,0,5,0,0,0,4,6,0,0,0,6,0,0,6,183,25,5,3,212,0,0,0,218,23,0,243,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0
SED24808,16,3,0,0,24,0,3,3,27,0,0,29,7,0,0,12,16,0,0,0,16,3,0,19,888,96,12,22,1026,12,4,25,1047,61,0,1106,13,0,0,0,20,9,0,9,28,3,0,29,24,0,0,3,27,0,0,4,30,3,0,41,40,5,0,3,46,8,0,10,56,5,0,63,925,102,18,24,1074,20,9,33,1107,67,0,1174,259,37,11,15,327,15,6,14,340,109,3,452,0,0,0,0,0,0,0,0,0,0,5,5,1181,145,27,41,1399,35,15,52,1446,179,10,1630,178,19,0,4,200,4,0,7,202,5,0,217,190,21,0,3,212,8,0,8,224,10,0,238,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,4,0,0,0,4,0,0,9,375,39,5,10,423,9,0,11,435,19,4,463,3,0,0,0,7,3,0,3,7,3,0,15,8,0,0,0,15,0,0,3
SED24904,20,3,3,0,28,0,0,0,31,0,0,27,7,0,0,15,19,0,0,0,19,3,0,22,899,98,16,18,1027,22,0,23,1054,63,3,1116,12,0,0,0,10,9,0,9,23,0,0,21,12,0,0,0,16,0,3,5,18,0,0,19,28,4,0,0,29,11,3,10,36,3,0,43,921,98,16,18,1062,32,0,33,1094,71,3,1165,144,28,3,3,177,13,0,13,188,85,0,274,3,0,0,0,3,0,0,0,3,0,0,5,1073,125,22,21,1241,45,0,44,1283,153,3,1437,95,15,3,0,114,0,0,0,114,9,0,123,102,16,0,3,117,3,0,3,122,12,0,134,5,0,3,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,200,30,3,5,235,3,0,3,242,23,0,260,3,0,0,0,3,3,0,3,8,0,0,4,4,0,0,0,4,0,0,0
SED25003,16,3,3,0,24,0,0,0,24,0,0,22,3,0,0,23,25,0,0,0,25,0,0,25,1038,123,13,33,1203,24,3,29,1228,76,0,1307,23,3,0,0,24,3,0,4,28,0,0,34,19,11,0,3,35,0,3,4,43,3,0,47,42,11,0,0,62,5,4,13,67,8,0,74,1082,133,17,34,1265,31,5,40,1297,79,0,1382,295,49,3,16,358,13,3,12,374,101,0,477,0,0,0,3,3,0,0,0,3,0,3,9,1377,183,20,48,1629,44,10,54,1678,184,4,1867,292,24,0,3,318,9,0,11,327,23,0,352,323,54,4,7,379,8,4,11,394,18,0,418,13,0,3,0,11,0,0,0,11,0,0,11,5,0,0,6,14,0,0,0,14,0,0,12,627,77,14,17,722,20,4,24,750,45,0,796,10,0,0,0,13,0,0,0,15,0,0,16,14,8,0,0,20,0,0,0
SED25102,13,3,6,0,24,0,0,0,24,0,0,23,3,0,0,5,13,5,0,5,14,0,0,14,987,130,26,20,1159,21,7,28,1187,40,3,1227,3,0,0,3,8,0,0,0,5,0,0,5,21,0,0,0,22,3,0,3,25,0,0,25,27,0,0,3,26,0,0,0,33,0,0,33,1007,129,26,24,1187,22,7,25,1215,40,3,1255,183,19,3,0,202,3,0,3,210,32,0,241,0,0,0,0,0,0,0,0,0,0,0,0,1190,152,29,23,1397,24,7,31,1425,68,3,1499,206,28,8,3,244,0,0,3,243,15,0,262,268,41,6,3,320,0,0,0,320,20,0,335,6,3,6,0,10,0,0,0,10,0,0,9,0,0,0,3,5,0,0,0,4,0,0,4,486,69,16,10,578,3,0,5,577,32,0,614,7,0,0,0,7,0,0,0,7,0,0,8,7,0,0,0,7,0,0,0
SED25205,7,0,9,0,16,0,0,0,19,0,0,18,5,0,0,9,14,0,0,0,14,3,0,19,980,104,19,15,1127,21,3,28,1149,34,0,1183,12,3,0,0,11,0,0,0,13,0,0,13,6,3,0,0,9,0,3,3,13,0,0,14,23,7,0,0,24,0,3,3,32,0,0,33,1002,111,19,15,1153,28,4,28,1181,37,0,1217,155,22,0,6,185,0,0,3,191,20,0,210,0,0,0,0,0,0,0,0,0,0,0,0,1159,127,22,27,1337,31,4,35,1369,59,0,1430,258,30,3,0,287,10,0,15,299,10,0,311,283,45,3,3,332,10,0,6,344,13,0,355,11,0,0,0,8,0,0,0,8,0,0,8,3,0,0,7,10,0,0,0,10,0,0,14,551,70,7,14,646,14,3,21,662,25,0,692,4,0,0,0,7,0,0,0,7,0,0,6,12,0,0,0,12,0,0,3
SED25302,12,0,3,0,13,0,0,0,13,0,0,14,9,0,0,7,19,0,0,0,19,0,0,19,1141,95,22,20,1278,19,3,27,1299,44,0,1348,10,0,0,0,10,0,0,0,9,0,0,9,13,3,0,3,20,0,0,0,20,0,0,24,27,3,0,3,30,0,0,0,30,0,0,28,1166,101,22,22,1300,23,3,31,1332,51,0,1383,155,20,6,0,179,3,0,3,186,22,4,213,0,0,0,0,0,0,0,0,0,0,0,0,1319,123,22,22,1484,28,3,29,1519,71,5,1594,184,12,0,3,204,0,0,5,207,13,0,215,262,33,3,3,300,0,0,4,305,19,0,327,13,0,0,0,13,0,0,0,13,3,0,11,8,0,0,3,12,0,0,0,15,0,0,15,468,48,6,9,528,0,3,7,529,32,0,567,4,0,0,0,4,0,0,0,3,0,0,3,6,0,0,0,5,0,0,0
SED25402,12,0,6,0,20,0,0,0,16,0,0,16,3,0,0,3,8,0,0,0,8,0,0,4,804,77,24,17,916,21,3,28,937,50,0,989,9,3,0,0,14,4,0,4,18,3,0,19,7,0,0,0,12,0,0,0,12,3,0,16,16,4,0,0,18,4,0,4,26,6,0,32,814,81,24,13,935,26,3,28,963,57,0,1021,141,13,3,4,162,15,3,18,178,41,0,220,0,0,0,0,0,0,0,0,0,0,7,10,961,98,27,22,1104,40,3,45,1149,95,5,1249,93,16,0,0,109,3,0,9,117,5,0,119,133,12,0,0,148,3,0,3,156,7,0,165,3,0,3,0,12,0,0,0,12,0,0,12,0,0,0,0,4,0,0,0,4,3,0,3,236,34,9,3,273,6,0,8,284,14,0,298,3,0,0,0,3,0,0,0,6,0,0,6,7,0,0,0,9,0,0,0
SED25501,14,0,0,0,15,0,0,0,19,0,0,19,8,0,0,6,11,0,0,0,11,0,0,11,990,156,9,17,1171,38,8,44,1215,58,0,1267,21,0,0,0,21,13,3,16,33,3,0,37,24,6,0,0,29,9,4,13,43,3,0,46,50,6,0,0,55,19,6,23,76,7,0,79,1034,164,9,17,1223,56,10,67,1288,61,0,1350,229,41,6,7,282,9,7,13,290,57,0,350,0,0,0,0,0,0,0,0,0,0,4,7,1264,203,16,24,1509,62,21,74,1583,119,4,1707,413,40,4,0,460,28,0,26,485,26,0,515,346,76,0,6,431,6,4,10,444,23,0,467,16,3,8,0,25,0,0,0,25,0,0,25,3,0,0,5,13,0,0,0,13,0,0,13,771,124,11,14,925,30,6,34,959,52,0,1011,25,0,0,0,21,3,0,3,28,7,0,34,16,10,0,0,24,7,0,9
SED25605,4,4,3,0,14,0,0,0,16,3,0,17,7,0,0,3,8,0,0,0,8,0,0,8,757,109,5,13,883,24,6,34,912,69,0,980,14,3,0,0,16,4,0,3,16,3,0,18,14,0,0,0,17,3,0,3,20,3,0,19,26,7,0,0,28,3,4,10,33,8,0,40,783,111,5,13,909,29,10,36,951,72,0,1022,188,31,0,3,221,3,0,6,225,89,0,316,0,0,0,0,0,0,0,0,0,0,3,4,964,139,10,14,1132,36,7,43,1180,158,4,1344,253,33,0,4,288,7,0,7,291,15,0,315,223,48,0,0,267,6,3,8,276,13,0,298,4,0,4,0,8,0,0,0,14,3,0,12,3,0,0,9,8,0,0,0,15,0,0,15,485,74,4,8,576,16,3,19,597,37,0,632,5,4,0,0,8,4,0,4,11,0,0,16,8,0,0,0,12,3,3,4
SED25704,28,6,7,3,39,0,0,0,39,0,0,39,10,0,0,15,23,0,0,0,23,0,0,21,1039,90,27,24,1179,13,3,19,1193,44,9,1245,6,0,0,0,13,0,0,0,13,0,0,13,11,3,0,0,7,0,0,0,7,4,0,15,19,3,0,0,22,0,0,0,22,4,0,26,1057,93,27,21,1196,13,3,19,1214,46,9,1270,139,20,4,7,170,8,0,8,181,32,0,215,0,0,0,0,0,0,0,0,0,0,8,8,1191,113,33,30,1372,19,3,24,1396,75,16,1488,115,9,4,0,119,3,0,3,123,5,0,130,122,18,3,3,139,0,0,0,138,8,0,149,3,0,0,0,7,0,0,0,7,0,0,12,0,3,0,0,3,0,0,0,3,0,0,3,237,22,11,3,276,4,0,4,275,11,0,288,3,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0
SED25802,25,3,6,0,37,0,0,0,41,7,0,45,0,0,0,16,20,0,0,0,20,0,0,22,1020,99,19,24,1152,12,3,18,1168,52,0,1223,3,0,0,0,7,3,0,3,10,0,0,10,7,3,0,0,15,4,0,7,13,0,0,15,17,3,0,0,16,7,0,9,29,0,0,31,1030,102,20,24,1173,17,3,22,1201,51,0,1251,190,43,0,3,236,10,0,10,243,34,0,276,0,0,0,0,0,0,0,0,0,0,0,3,1223,137,19,26,1408,24,3,31,1439,86,5,1534,122,7,9,0,141,0,0,0,138,5,0,150,210,21,3,4,239,0,0,3,246,9,0,250,10,0,7,0,15,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,4,0,0,3,342,37,17,3,393,3,0,7,402,14,0,415,3,0,0,0,3,0,0,0,5,0,0,5,4,0,0,0,4,0,0,0
SED25905,11,4,3,0,16,0,0,0,22,3,0,21,7,4,0,15,24,0,0,0,22,3,0,26,1028,129,20,21,1198,21,3,26,1217,71,0,1291,25,4,0,0,29,4,0,4,33,6,0,40,32,4,0,0,38,5,0,3,42,7,0,49,62,3,0,0,67,11,0,7,74,12,0,85,1087,136,20,21,1259,31,3,35,1292,85,0,1376,301,64,7,9,376,21,3,26,403,119,0,524,0,0,0,0,0,0,0,0,0,0,3,3,1388,202,24,22,1639,46,10,61,1697,203,3,1907,284,30,0,3,319,6,3,7,329,18,0,346,321,68,4,0,389,4,0,4,396,28,0,428,9,3,3,0,14,0,0,0,14,0,0,14,3,3,0,6,8,0,0,0,8,0,0,13,619,102,11,8,737,13,3,18,755,46,0,800,20,0,0,0,22,3,0,3,27,4,0,28,20,3,0,0,26,0,0,0
SED26005,29,0,4,0,37,0,0,0,37,0,0,38,6,0,0,8,15,0,0,0,15,3,0,19,1533,194,25,24,1782,31,9,37,1814,69,3,1891,23,9,0,3,33,8,0,8,41,3,0,48,34,3,0,0,34,10,0,11,46,3,0,52,60,12,0,0,74,23,0,23,92,7,0,103,1592,204,32,28,1851,48,8,57,1908,81,3,1990,441,101,7,12,565,20,7,28,593,167,3,764,5,0,0,0,4,0,0,0,4,0,9,15,2033,309,36,39,2424,65,14,81,2510,253,16,2774,409,40,3,0,454,7,6,15,466,20,0,492,347,58,8,0,418,9,3,12,427,20,4,447,8,0,6,0,16,0,0,0,16,0,0,21,3,0,0,13,16,0,0,0,16,0,0,13,767,97,21,14,903,15,9,24,928,44,3,969,16,0,0,3,17,3,0,3,24,0,0,25,22,3,0,0,22,3,0,8
SED26102,16,0,3,0,21,0,0,0,21,3,0,25,0,0,0,4,8,0,0,0,8,0,0,11,610,126,14,6,753,10,0,11,766,32,0,799,15,0,0,0,15,0,0,0,10,0,0,15,7,0,0,0,4,0,0,0,10,0,0,10,18,0,0,0,20,3,0,3,21,0,0,22,631,121,14,6,772,13,0,13,788,37,0,826,96,24,3,3,124,5,0,7,128,29,0,156,0,0,0,3,3,0,0,0,3,0,4,7,727,148,11,16,898,17,4,24,920,64,4,988,112,19,0,0,132,4,0,4,139,7,0,142,115,15,3,0,133,0,0,0,136,11,0,144,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,3,0,0,0,3,0,0,3,230,37,9,5,275,4,0,4,281,14,0,296,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0
